0, 0, Header, 0, 1, 16
1, 0, Start_track
1, 0, Tempo, 535714
1, 0, Control_c, 0, 7, 127
1, 0, Program_c, 0, 6
1, 0, Control_c, 0, 91, 64
1, 64, Control_c, 0, 10, 51
1, 64, Note_on_c, 0, 51, 127
1, 68, Note_on_c, 0, 51, 0
1, 68, Control_c, 0, 10, 48
1, 68, Note_on_c, 0, 48, 127
1, 72, Note_on_c, 0, 48, 0
1, 72, Control_c, 0, 10, 51
1, 72, Note_on_c, 0, 51, 127
1, 76, Note_on_c, 0, 51, 0
1, 76, Control_c, 0, 10, 55
1, 76, Note_on_c, 0, 55, 127
1, 80, Note_on_c, 0, 55, 0
1, 80, Control_c, 0, 10, 60
1, 80, Note_on_c, 0, 60, 127
1, 84, Note_on_c, 0, 60, 0
1, 84, Control_c, 0, 10, 63
1, 84, Note_on_c, 0, 63, 127
1, 88, Note_on_c, 0, 63, 0
1, 88, Control_c, 0, 10, 62
1, 88, Note_on_c, 0, 62, 127
1, 92, Note_on_c, 0, 62, 0
1, 92, Control_c, 0, 10, 60
1, 92, Note_on_c, 0, 60, 127
1, 96, Note_on_c, 0, 60, 0
1, 96, Control_c, 0, 10, 59
1, 96, Note_on_c, 0, 59, 127
1, 100, Note_on_c, 0, 59, 0
1, 100, Control_c, 0, 10, 55
1, 100, Note_on_c, 0, 55, 127
1, 104, Note_on_c, 0, 55, 0
1, 104, Control_c, 0, 10, 59
1, 104, Note_on_c, 0, 59, 127
1, 108, Note_on_c, 0, 59, 0
1, 108, Control_c, 0, 10, 62
1, 108, Note_on_c, 0, 62, 127
1, 112, Note_on_c, 0, 62, 0
1, 112, Control_c, 0, 10, 67
1, 112, Note_on_c, 0, 67, 127
1, 116, Note_on_c, 0, 67, 0
1, 116, Control_c, 0, 10, 65
1, 116, Note_on_c, 0, 65, 127
1, 120, Note_on_c, 0, 65, 0
1, 120, Control_c, 0, 10, 63
1, 120, Note_on_c, 0, 63, 127
1, 124, Note_on_c, 0, 63, 0
1, 124, Control_c, 0, 10, 62
1, 124, Note_on_c, 0, 62, 127
1, 128, Note_on_c, 0, 62, 0
1, 128, Control_c, 0, 10, 63
1, 128, Note_on_c, 0, 63, 127
1, 132, Note_on_c, 0, 63, 0
1, 132, Control_c, 0, 10, 60
1, 132, Note_on_c, 0, 60, 127
1, 136, Note_on_c, 0, 60, 0
1, 136, Control_c, 0, 10, 63
1, 136, Note_on_c, 0, 63, 127
1, 140, Note_on_c, 0, 63, 0
1, 140, Control_c, 0, 10, 67
1, 140, Note_on_c, 0, 67, 127
1, 144, Note_on_c, 0, 67, 0
1, 144, Control_c, 0, 10, 72
1, 144, Note_on_c, 0, 72, 127
1, 148, Note_on_c, 0, 72, 0
1, 148, Control_c, 0, 10, 75
1, 148, Note_on_c, 0, 75, 127
1, 152, Note_on_c, 0, 75, 0
1, 152, Control_c, 0, 10, 74
1, 152, Note_on_c, 0, 74, 127
1, 156, Note_on_c, 0, 74, 0
1, 156, Control_c, 0, 10, 72
1, 156, Note_on_c, 0, 72, 127
1, 160, Note_on_c, 0, 72, 0
1, 160, Control_c, 0, 10, 74
1, 160, Note_on_c, 0, 74, 127
1, 164, Note_on_c, 0, 74, 0
1, 164, Control_c, 0, 10, 72
1, 164, Note_on_c, 0, 72, 127
1, 168, Note_on_c, 0, 72, 0
1, 168, Control_c, 0, 10, 71
1, 168, Note_on_c, 0, 71, 127
1, 172, Note_on_c, 0, 71, 0
1, 172, Control_c, 0, 10, 69
1, 172, Note_on_c, 0, 69, 127
1, 176, Note_on_c, 0, 69, 0
1, 176, Control_c, 0, 10, 67
1, 176, Note_on_c, 0, 67, 127
1, 180, Note_on_c, 0, 67, 0
1, 180, Control_c, 0, 10, 65
1, 180, Note_on_c, 0, 65, 127
1, 184, Note_on_c, 0, 65, 0
1, 184, Control_c, 0, 10, 63
1, 184, Note_on_c, 0, 63, 127
1, 188, Note_on_c, 0, 63, 0
1, 188, Control_c, 0, 10, 62
1, 188, Note_on_c, 0, 62, 127
1, 192, Note_on_c, 0, 62, 0
1, 192, Control_c, 0, 10, 63
1, 192, Note_on_c, 0, 63, 127
1, 196, Note_on_c, 0, 63, 0
1, 196, Control_c, 0, 10, 60
1, 196, Note_on_c, 0, 60, 127
1, 200, Note_on_c, 0, 60, 0
1, 200, Control_c, 0, 10, 63
1, 200, Note_on_c, 0, 63, 127
1, 204, Note_on_c, 0, 63, 0
1, 204, Control_c, 0, 10, 67
1, 204, Note_on_c, 0, 67, 127
1, 208, Note_on_c, 0, 67, 0
1, 208, Control_c, 0, 10, 72
1, 208, Note_on_c, 0, 72, 127
1, 212, Note_on_c, 0, 72, 0
1, 212, Control_c, 0, 10, 75
1, 212, Note_on_c, 0, 75, 127
1, 216, Note_on_c, 0, 75, 0
1, 216, Control_c, 0, 10, 74
1, 216, Note_on_c, 0, 74, 127
1, 220, Note_on_c, 0, 74, 0
1, 220, Control_c, 0, 10, 72
1, 220, Note_on_c, 0, 72, 127
1, 224, Note_on_c, 0, 72, 0
1, 224, Control_c, 0, 10, 71
1, 224, Note_on_c, 0, 71, 127
1, 228, Note_on_c, 0, 71, 0
1, 228, Control_c, 0, 10, 67
1, 228, Note_on_c, 0, 67, 127
1, 232, Note_on_c, 0, 67, 0
1, 232, Control_c, 0, 10, 71
1, 232, Note_on_c, 0, 71, 127
1, 236, Note_on_c, 0, 71, 0
1, 236, Control_c, 0, 10, 74
1, 236, Note_on_c, 0, 74, 127
1, 240, Note_on_c, 0, 74, 0
1, 240, Control_c, 0, 10, 79
1, 240, Note_on_c, 0, 79, 127
1, 244, Note_on_c, 0, 79, 0
1, 244, Control_c, 0, 10, 77
1, 244, Note_on_c, 0, 77, 127
1, 248, Note_on_c, 0, 77, 0
1, 248, Control_c, 0, 10, 75
1, 248, Note_on_c, 0, 75, 127
1, 252, Note_on_c, 0, 75, 0
1, 252, Control_c, 0, 10, 74
1, 252, Note_on_c, 0, 74, 127
1, 256, Note_on_c, 0, 74, 0
1, 256, Control_c, 0, 10, 75
1, 256, Note_on_c, 0, 75, 127
1, 260, Note_on_c, 0, 75, 0
1, 260, Control_c, 0, 10, 72
1, 260, Note_on_c, 0, 72, 127
1, 264, Note_on_c, 0, 72, 0
1, 264, Control_c, 0, 10, 75
1, 264, Note_on_c, 0, 75, 127
1, 268, Note_on_c, 0, 75, 0
1, 268, Control_c, 0, 10, 79
1, 268, Note_on_c, 0, 79, 127
1, 272, Note_on_c, 0, 79, 0
1, 272, Control_c, 0, 10, 84
1, 272, Note_on_c, 0, 84, 127
1, 276, Note_on_c, 0, 84, 0
1, 276, Control_c, 0, 10, 87
1, 276, Note_on_c, 0, 87, 127
1, 280, Note_on_c, 0, 87, 0
1, 280, Control_c, 0, 10, 86
1, 280, Note_on_c, 0, 86, 127
1, 284, Note_on_c, 0, 86, 0
1, 284, Control_c, 0, 10, 84
1, 284, Note_on_c, 0, 84, 127
1, 288, Note_on_c, 0, 84, 0
1, 288, Control_c, 0, 10, 86
1, 288, Note_on_c, 0, 86, 127
1, 292, Note_on_c, 0, 86, 0
1, 292, Control_c, 0, 10, 84
1, 292, Note_on_c, 0, 84, 127
1, 296, Note_on_c, 0, 84, 0
1, 296, Control_c, 0, 10, 83
1, 296, Note_on_c, 0, 83, 127
1, 300, Note_on_c, 0, 83, 0
1, 300, Control_c, 0, 10, 81
1, 300, Note_on_c, 0, 81, 127
1, 304, Note_on_c, 0, 81, 0
1, 304, Control_c, 0, 10, 79
1, 304, Note_on_c, 0, 79, 127
1, 308, Note_on_c, 0, 79, 0
1, 308, Control_c, 0, 10, 77
1, 308, Note_on_c, 0, 77, 127
1, 312, Note_on_c, 0, 77, 0
1, 312, Control_c, 0, 10, 75
1, 312, Note_on_c, 0, 75, 127
1, 316, Note_on_c, 0, 75, 0
1, 316, Control_c, 0, 10, 74
1, 316, Note_on_c, 0, 74, 127
1, 320, Note_on_c, 0, 74, 0
1, 320, Control_c, 0, 10, 75
1, 320, Note_on_c, 0, 75, 127
1, 324, Note_on_c, 0, 75, 0
1, 324, Control_c, 0, 10, 72
1, 324, Note_on_c, 0, 72, 127
1, 328, Note_on_c, 0, 72, 0
1, 328, Control_c, 0, 10, 67
1, 328, Note_on_c, 0, 67, 127
1, 332, Note_on_c, 0, 67, 0
1, 332, Control_c, 0, 10, 63
1, 332, Note_on_c, 0, 63, 127
1, 336, Note_on_c, 0, 63, 0
1, 336, Control_c, 0, 10, 60
1, 336, Note_on_c, 0, 60, 127
1, 340, Note_on_c, 0, 60, 0
1, 340, Control_c, 0, 10, 84
1, 340, Note_on_c, 0, 84, 127
1, 344, Note_on_c, 0, 84, 0
1, 344, Control_c, 0, 10, 79
1, 344, Note_on_c, 0, 79, 127
1, 348, Note_on_c, 0, 79, 0
1, 348, Control_c, 0, 10, 75
1, 348, Note_on_c, 0, 75, 127
1, 352, Note_on_c, 0, 75, 0
1, 352, Control_c, 0, 10, 80
1, 352, Note_on_c, 0, 80, 127
1, 356, Note_on_c, 0, 80, 0
1, 356, Control_c, 0, 10, 53
1, 356, Note_on_c, 0, 53, 127
1, 360, Note_on_c, 0, 53, 0
1, 360, Control_c, 0, 10, 56
1, 360, Note_on_c, 0, 56, 127
1, 364, Note_on_c, 0, 56, 0
1, 364, Control_c, 0, 10, 60
1, 364, Note_on_c, 0, 60, 127
1, 368, Note_on_c, 0, 60, 0
1, 368, Control_c, 0, 10, 65
1, 368, Note_on_c, 0, 65, 127
1, 372, Note_on_c, 0, 65, 0
1, 372, Control_c, 0, 10, 68
1, 372, Note_on_c, 0, 68, 127
1, 376, Note_on_c, 0, 68, 0
1, 376, Control_c, 0, 10, 72
1, 376, Note_on_c, 0, 72, 127
1, 380, Note_on_c, 0, 72, 0
1, 380, Control_c, 0, 10, 75
1, 380, Note_on_c, 0, 75, 127
1, 384, Note_on_c, 0, 75, 0
1, 384, Control_c, 0, 10, 74
1, 384, Note_on_c, 0, 74, 127
1, 388, Note_on_c, 0, 74, 0
1, 388, Control_c, 0, 10, 70
1, 388, Note_on_c, 0, 70, 127
1, 392, Note_on_c, 0, 70, 0
1, 392, Control_c, 0, 10, 65
1, 392, Note_on_c, 0, 65, 127
1, 396, Note_on_c, 0, 65, 0
1, 396, Control_c, 0, 10, 62
1, 396, Note_on_c, 0, 62, 127
1, 400, Note_on_c, 0, 62, 0
1, 400, Control_c, 0, 10, 58
1, 400, Note_on_c, 0, 58, 127
1, 404, Note_on_c, 0, 58, 0
1, 404, Control_c, 0, 10, 82
1, 404, Note_on_c, 0, 82, 127
1, 408, Note_on_c, 0, 82, 0
1, 408, Control_c, 0, 10, 77
1, 408, Note_on_c, 0, 77, 127
1, 412, Note_on_c, 0, 77, 0
1, 412, Control_c, 0, 10, 74
1, 412, Note_on_c, 0, 74, 127
1, 416, Note_on_c, 0, 74, 0
1, 416, Control_c, 0, 10, 79
1, 416, Note_on_c, 0, 79, 127
1, 420, Note_on_c, 0, 79, 0
1, 420, Control_c, 0, 10, 51
1, 420, Note_on_c, 0, 51, 127
1, 424, Note_on_c, 0, 51, 0
1, 424, Control_c, 0, 10, 55
1, 424, Note_on_c, 0, 55, 127
1, 428, Note_on_c, 0, 55, 0
1, 428, Control_c, 0, 10, 58
1, 428, Note_on_c, 0, 58, 127
1, 432, Note_on_c, 0, 58, 0
1, 432, Control_c, 0, 10, 62
1, 432, Note_on_c, 0, 62, 127
1, 436, Note_on_c, 0, 62, 0
1, 436, Control_c, 0, 10, 67
1, 436, Note_on_c, 0, 67, 127
1, 440, Note_on_c, 0, 67, 0
1, 440, Control_c, 0, 10, 70
1, 440, Note_on_c, 0, 70, 127
1, 444, Note_on_c, 0, 70, 0
1, 444, Control_c, 0, 10, 74
1, 444, Note_on_c, 0, 74, 127
1, 448, Note_on_c, 0, 74, 0
1, 448, Control_c, 0, 10, 72
1, 448, Note_on_c, 0, 72, 127
1, 452, Note_on_c, 0, 72, 0
1, 452, Control_c, 0, 10, 69
1, 452, Note_on_c, 0, 69, 127
1, 456, Note_on_c, 0, 69, 0
1, 456, Control_c, 0, 10, 68
1, 456, Note_on_c, 0, 68, 127
1, 460, Note_on_c, 0, 68, 0
1, 460, Control_c, 0, 10, 69
1, 460, Note_on_c, 0, 69, 127
1, 464, Note_on_c, 0, 69, 0
1, 464, Control_c, 0, 10, 72
1, 464, Note_on_c, 0, 72, 127
1, 468, Note_on_c, 0, 72, 0
1, 468, Control_c, 0, 10, 69
1, 468, Note_on_c, 0, 69, 127
1, 472, Note_on_c, 0, 69, 0
1, 472, Control_c, 0, 10, 68
1, 472, Note_on_c, 0, 68, 127
1, 476, Note_on_c, 0, 68, 0
1, 476, Control_c, 0, 10, 69
1, 476, Note_on_c, 0, 69, 127
1, 480, Note_on_c, 0, 69, 0
1, 480, Control_c, 0, 10, 75
1, 480, Note_on_c, 0, 75, 127
1, 484, Note_on_c, 0, 75, 0
1, 484, Control_c, 0, 10, 72
1, 484, Note_on_c, 0, 72, 127
1, 488, Note_on_c, 0, 72, 0
1, 488, Control_c, 0, 10, 67
1, 488, Note_on_c, 0, 67, 127
1, 492, Note_on_c, 0, 67, 0
1, 492, Control_c, 0, 10, 69
1, 492, Note_on_c, 0, 69, 127
1, 496, Note_on_c, 0, 69, 0
1, 496, Control_c, 0, 10, 75
1, 496, Note_on_c, 0, 75, 127
1, 500, Note_on_c, 0, 75, 0
1, 500, Control_c, 0, 10, 72
1, 500, Note_on_c, 0, 72, 127
1, 504, Note_on_c, 0, 72, 0
1, 504, Control_c, 0, 10, 67
1, 504, Note_on_c, 0, 67, 127
1, 508, Note_on_c, 0, 67, 0
1, 508, Control_c, 0, 10, 69
1, 508, Note_on_c, 0, 69, 127
1, 512, Note_on_c, 0, 69, 0
1, 512, Control_c, 0, 10, 74
1, 512, Note_on_c, 0, 74, 127
1, 516, Note_on_c, 0, 74, 0
1, 516, Control_c, 0, 10, 72
1, 516, Note_on_c, 0, 72, 127
1, 520, Note_on_c, 0, 72, 0
1, 520, Control_c, 0, 10, 66
1, 520, Note_on_c, 0, 66, 127
1, 524, Note_on_c, 0, 66, 0
1, 524, Control_c, 0, 10, 69
1, 524, Note_on_c, 0, 69, 127
1, 528, Note_on_c, 0, 69, 0
1, 528, Control_c, 0, 10, 81
1, 528, Note_on_c, 0, 81, 127
1, 532, Note_on_c, 0, 81, 0
1, 532, Control_c, 0, 10, 72
1, 532, Note_on_c, 0, 72, 127
1, 536, Note_on_c, 0, 72, 0
1, 536, Control_c, 0, 10, 66
1, 536, Note_on_c, 0, 66, 127
1, 540, Note_on_c, 0, 66, 0
1, 540, Control_c, 0, 10, 69
1, 540, Note_on_c, 0, 69, 127
1, 544, Note_on_c, 0, 69, 0
1, 544, Control_c, 0, 10, 78
1, 544, Note_on_c, 0, 78, 127
1, 548, Note_on_c, 0, 78, 0
1, 548, Control_c, 0, 10, 72
1, 548, Note_on_c, 0, 72, 127
1, 552, Note_on_c, 0, 72, 0
1, 552, Control_c, 0, 10, 62
1, 552, Note_on_c, 0, 62, 127
1, 556, Note_on_c, 0, 62, 0
1, 556, Control_c, 0, 10, 69
1, 556, Note_on_c, 0, 69, 127
1, 560, Note_on_c, 0, 69, 0
1, 560, Control_c, 0, 10, 72
1, 560, Note_on_c, 0, 72, 127
1, 564, Note_on_c, 0, 72, 0
1, 564, Control_c, 0, 10, 69
1, 564, Note_on_c, 0, 69, 127
1, 568, Note_on_c, 0, 69, 0
1, 568, Control_c, 0, 10, 66
1, 568, Note_on_c, 0, 66, 127
1, 572, Note_on_c, 0, 66, 0
1, 572, Control_c, 0, 10, 60
1, 572, Note_on_c, 0, 60, 127
1, 576, Note_on_c, 0, 60, 0
1, 576, Control_c, 0, 10, 67
1, 576, Note_on_c, 0, 67, 127
1, 580, Note_on_c, 0, 67, 0
1, 580, Control_c, 0, 10, 43
1, 580, Note_on_c, 0, 43, 127
1, 584, Note_on_c, 0, 43, 0
1, 584, Control_c, 0, 10, 46
1, 584, Note_on_c, 0, 46, 127
1, 588, Note_on_c, 0, 46, 0
1, 588, Control_c, 0, 10, 50
1, 588, Note_on_c, 0, 50, 127
1, 592, Note_on_c, 0, 50, 0
1, 592, Control_c, 0, 10, 55
1, 592, Note_on_c, 0, 55, 127
1, 596, Note_on_c, 0, 55, 0
1, 596, Control_c, 0, 10, 58
1, 596, Note_on_c, 0, 58, 127
1, 600, Note_on_c, 0, 58, 0
1, 600, Control_c, 0, 10, 57
1, 600, Note_on_c, 0, 57, 127
1, 604, Note_on_c, 0, 57, 0
1, 604, Control_c, 0, 10, 55
1, 604, Note_on_c, 0, 55, 127
1, 608, Note_on_c, 0, 55, 0
1, 608, Control_c, 0, 10, 54
1, 608, Note_on_c, 0, 54, 127
1, 612, Note_on_c, 0, 54, 0
1, 612, Control_c, 0, 10, 50
1, 612, Note_on_c, 0, 50, 127
1, 616, Note_on_c, 0, 50, 0
1, 616, Control_c, 0, 10, 54
1, 616, Note_on_c, 0, 54, 127
1, 620, Note_on_c, 0, 54, 0
1, 620, Control_c, 0, 10, 57
